label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
0,0.55,0.082919,0.05,0.12,0.000891,0.012,0.24,0.2,0.024,0.1,0.2,0,0.12,14,1476,2659,416455,664216,664523,666098,676733,677367,678322,732171,738081,1147427,1150513,1150644,1163762,1528982,1529081,1533925,1536021,1536693,1934144,1934163,1935023,2022802,2023523
0,0,0.003317,0,0,0.388156,0.218,0.21,0.2,0.038,0,0.2,0,0,19,1942,26237,418993,664217,664522,666253,676740,677367,677371,733512,739959,1148605,1150514,1158885,1165910,1528982,1530628,1533924,1536018,1538654,1934144,1934173,1934226,2022801,2022897
1,0,0.006633,0.31,0.28,0.215953,0,0,0.28,0,0,0,0,0.28,17,1612,2032,428599,664217,664523,664959,676736,677367,677372,732261,737432,1147458,1150514,1153169,1175761,1528983,1529195,1533924,1536018,1536022,1934144,1934165,1935359,2022801,2022897
0,0,0.004975,0.02,0.04,1,0,0,0.06,0.008,0,0,0,0.04,16,1484,2516,415610,664217,664523,665702,676734,677368,681360,732391,737933,1147638,1150518,1151208,1163061,1528982,1529003,1533925,1536020,1536539,1934144,1934169,1934182,2022803,2022908
0,0,0.112769,0.09,0.18,0.608344,0.084,0.04,0.22,0.028,0,0,0,0.18,15,1510,115437,510185,664219,664521,666588,676733,677367,677371,732620,854239,1147864,1150514,1150869,1277493,1528982,1529034,1533925,1536020,1648685,1934144,1934167,1948098,2022810,2022902
1,0.05,0.003317,0.01,0.1,0.000031,0.01,0.01,0.02,0.01,0.1,0.1,0,0.1,14,1475,5567,417978,664216,664522,665431,676733,677367,677644,732187,741068,1147448,1150514,1154024,1167123,1528984,1530401,1533924,1536018,1539783,1934145,1934170,1934532,2022801,2022897
0,0.05,0.004975,1,0.08,0.000156,0,0.32,0.52,1,0.1,1,0,0,14,1484,2065,415610,664216,664523,672463,676736,677367,679110,732694,737467,1147929,1150514,1150575,1163078,1528982,1529003,1533925,1536020,1536060,1934146,1934164,1934182,2022803,2022907
0,0.25,0.003317,0,0,0.005984,0.022,0.05,0.08,0.008,0.1,0.1,0,0,16,1486,84697,416082,664216,664521,665578,676734,677367,678390,733035,820226,1148213,1150515,1151121,1246027,1528982,1529284,1533924,1536018,1617142,1934144,1934163,1934252,2022801,2022897
1,0.75,0.013267,0.01,0,0.005125,0,0,0.5,0,0.1,0,0,0.04,14,1475,2044,415620,664217,664522,664868,676735,677367,677425,732177,737445,1147436,1150512,1158637,1163050,1528982,1529044,1533924,1536018,1536036,1934144,1934166,1934196,2022801,2022897
0,0,1,0.08,0.02,0,0,0,0.1,0.012,0,0,0,0.02,15,1475,2032,415937,664216,664524,664683,676733,677368,677371,732302,737432,1147431,1150512,1151855,1163404,1528990,1529531,1533924,1536018,1536805,1934147,1934167,1934511,2022801,2022897
0,0,0.006633,0.18,0.26,0.067609,0.026,0.01,0.26,0.026,0,0.1,0,0.26,16,1502,2032,417365,664217,664525,668784,676736,677367,679953,734056,737432,1149052,1150513,1150587,1170663,1528984,1529015,1533925,1536021,1536022,1934144,1934168,1934504,2022803,2024001
0,0,0.004975,0.01,0,1,0,0,0.02,0.006,0,0,0,0.02,15,1563,10342,423961,664216,664522,664849,676733,677368,677371,732930,745960,1147471,1150513,1150776,1172325,1528989,1529104,1533924,1536018,1544904,1934144,1934167,1938596,2022801,2022897
0,0,0.006633,0.08,0.08,0.068125,0.042,0.01,0.36,0.194,0,0.1,0,0.08,14,1495,2032,428642,664224,664523,665982,676740,677367,678520,732804,737432,1148026,1150514,1150724,1344954,1528983,1529004,1533929,1536021,1536022,1934145,1934163,1939989,2022803,2027386
0,0,0.00995,0.01,0.02,0.663766,0,0,0.2,0.002,0,0,0,0.02,17,1493,2092,415621,664217,664522,671274,676739,677367,708341,735033,737470,1149772,1150514,1150936,1163057,1528982,1529210,1533924,1536018,1536063,1934144,1934163,1934193,2022801,2022897
0,0,0.006633,0,0,0.102188,1,0.42,0,0.698,0,0.6,0,0,28,1704,2034,415607,664217,664522,665450,676733,677367,680951,732262,737435,1147515,1150513,1151368,1163039,1528982,1529403,1533924,1536018,1536025,1934144,1934165,1934181,2022801,2022897
0,0,0.003317,0,0,0.027578,0.094,0.02,0,0.136,0,0.2,0,0,75,1695,2475,416189,664216,664526,664762,676733,677367,677853,732173,737890,1147430,1150515,1152120,1163537,1528984,1529634,1533924,1536018,1536494,1934144,1934163,1934496,2022801,2022897
0,0,0.262023,0.01,0.02,0.113016,0,0,0.26,0.12,0,0,0,0.02,14,1632,67274,419498,664216,664522,668167,676733,677367,678015,732327,801327,1147579,1150512,1152223,1222401,1528987,1529606,1533924,1536018,1601085,1934148,1934163,1934381,2022801,2022897
0,0,1,0,0.1,0.024781,0.096,0.04,0.44,0.806,0,0.4,0,0.1,14,1484,2032,415778,664216,664525,665994,676733,677367,677371,732763,739216,1147989,1150515,1151338,1163881,1528982,1529013,1533925,1536019,1536965,1934144,1934163,1934182,2022803,2023015
0,0,0.004975,0.12,0.54,0.235391,0.3,0.12,0.82,0.214,0,0.1,0,0.54,14,1574,2037,415609,664216,664522,666749,676733,677367,677871,733367,737438,1147740,1150513,1153241,1163042,1528982,1530063,1533924,1536018,1536028,1934146,1934163,1934184,2022801,2022897
0,0,0.00995,0.23,0,0.068078,0.19,0.01,0.16,0.098,0,0.1,0,0.2,15,1490,2386,416063,664216,664521,667055,676739,677367,678269,733373,737800,1148492,1150512,1150655,1163429,1528984,1529047,1533925,1536020,1536398,1934144,1934163,1934415,2022804,2023127
0,0,0.014925,0,0,0.113578,0.668,0.01,0.02,0.062,0,0.1,0,0,14,1570,2271,415674,664216,664524,664551,676733,677367,677846,732091,737681,1147336,1150512,1150718,1163110,1528984,1529112,1533924,1536018,1536091,1934144,1934163,1934227,2022801,2022897
1,0,0.004975,0.07,0.08,0.024547,0.01,0.04,0.1,0.058,0,0.2,0,0.1,14,1495,2032,415606,664216,664522,664549,676733,677367,677550,732090,737432,1147340,1150512,1150632,1163036,1528982,1529004,1534430,1536019,1536022,1934144,1934163,1982457,2022824,2060581
0,0,0.004975,0.13,0.04,0.066891,0.686,0.02,0.2,0.138,0,0.2,0,0.16,14,1522,2038,415609,664216,664522,665419,676733,677367,677371,735676,737439,1147523,1150513,1150833,1163044,1528983,1529117,1533924,1536018,1536030,1934144,1934164,1934184,2022801,2022897
0,0,0.064677,0.3,0.04,0,0,0,0.04,0.004,0,0,0,0.04,18,1484,2041,415617,664216,664527,664660,676733,677368,677371,732230,737442,1147474,1150512,1150595,1163047,1528990,1529013,1533925,1536019,1536033,1934144,1934167,1934194,2022803,2022931
0,0,0.001658,0.04,0.02,0.003141,0,0,0.02,0.002,0,0,0,0.02,14,1510,14881,430404,664216,664524,665597,676734,677367,677371,732414,750542,1147660,1150513,1151024,1177048,1528989,1529164,1533925,1536020,1549602,1934147,1934163,1940917,2022810,2022903
0,0.1,0.155887,0.01,0.04,0.003969,0.092,0.12,0.2,0.086,0.1,0.3,0,0.4,14,1515,2033,415607,664216,664524,664633,676733,677367,677615,732105,737433,1147353,1150514,1151303,1163037,1528982,1529527,1533924,1536018,1536023,1934144,1934164,1934181,2022801,2022897
0,0,1,0,0,0.092,0.376,0.02,0.46,0.224,0,0.1,0,0,15,1581,2033,415607,664216,664523,665111,676733,677367,677669,732248,737433,1147513,1150512,1151185,1163037,1528983,1529338,1533924,1536018,1536023,1934145,1934163,1934181,2022801,2022897
0,0.2,0.08126,0.02,0,0.000172,0,0.1,0.08,0.012,0.1,0.4,0,0,14,1480,2032,415606,664216,664521,664924,676733,677367,677599,732276,737432,1147535,1150513,1150555,1163036,1528982,1528998,1533952,1536021,1536022,1934144,1934163,1948428,2022802,2036936
0,0,0.044776,0.23,0.4,0.000109,0,0,0.8,0.074,0,0,0,0.08,14,1513,2045,415622,664216,664524,664580,676734,677367,677371,732170,737446,1147395,1150513,1150580,1163051,1528986,1529025,1533925,1536021,1536037,1934145,1934165,1934182,2022803,2022900
1,0,0.077944,0.01,0,0.042344,0,0,0.02,0.078,0,0,0,0.02,19,1524,6285,416127,664216,664522,665916,676736,677367,677371,732327,741809,1147579,1150512,1150640,1163516,1528986,1529041,1533924,1536018,1538183,1934144,1934166,1934197,2022801,2022897
0,0,0.004975,0,0.02,0.052281,0.736,0.03,0.84,0.194,0,0.2,0,0.86,17,1496,2037,415609,664216,664523,664550,676733,677367,677407,732087,737438,1147334,1150512,1150713,1163042,1528982,1529055,1533924,1536018,1536028,1934144,1934163,1934184,2022801,2022897
0,0,0.026534,0.11,0.24,0.074281,0.384,0.24,0.36,0.51,0,0.3,0,0.24,14,1524,17236,415872,664216,664522,664561,676733,677367,677574,732096,752995,1147347,1150512,1150640,1163293,1528982,1529041,1533924,1536018,1536603,1934144,1934164,1934197,2022801,2022897
0,0,0.301824,0.14,0,0.081578,0.694,0.02,0.18,0.258,0,0.1,0,0.18,16,1482,2032,415608,664218,664524,666194,676733,677367,677371,733089,737434,1148261,1150512,1150539,1163038,1528983,1528995,1533924,1536018,1536024,1934144,1934163,1934180,2022801,2022897
0,1,0.004975,0.16,0.1,0.000375,0.01,0.51,0.1,0.552,0.1,0.3,0.1,0.1,23,1479,3831,418042,664218,664523,664587,676734,677367,677406,732090,739273,1147340,1150514,1150550,1165137,1528985,1528994,1533925,1536021,1537931,1934146,1934163,1934179,2022804,2023477
0,0,0.00995,0,0,0.036562,0.404,0.29,0.44,1,0,0.5,0,0.38,18,1693,2034,415607,664223,664523,668469,676733,677367,678513,734694,737435,1148482,1150514,1154696,1163039,1528982,1529678,1533924,1536018,1536025,1934145,1934165,1934181,2022801,2022897
0,0.3,0.028192,0.54,0.4,0.000937,0.042,1,0.78,1,0.2,1,0.3,0.42,14,1517,2032,419785,664216,664522,664566,676733,677367,677453,732098,737432,1147348,1150512,1150635,1167599,1528988,1529029,1534377,1536021,1536022,1934144,1934163,1936288,2022814,2023793
1,0.05,0.004975,0.01,0,0.003547,0.002,1,0.36,0.1,0.1,0.7,0.1,0,28,1478,46864,459771,664216,664527,664545,676733,677367,678822,732088,782842,1147337,1150512,1150540,1208890,1528985,1528993,1534218,1536019,1581483,1934144,1934166,1957689,2022805,2025414
0,0,0.013267,0.1,0,1,0,0,0,0.012,0,0,0,0,14,1517,2395,416075,664221,664522,664666,676733,677368,677371,732098,737808,1147348,1150513,1150645,1163441,1528986,1529029,1533925,1536021,1536407,1934144,1934163,1934179,2022803,2022898
0,0.05,0.008292,0.48,0.06,0.000313,0.006,0.06,0.42,0.042,0.1,0.3,0,0.06,27,1498,73288,479317,664224,664522,664974,676734,677367,677584,732201,809409,1147465,1150512,1150611,1233626,1528982,1529014,1533949,1536021,1606628,1934144,1934163,1934179,2022810,2022898
0,0,1,0.16,0,0.075703,1,0.29,0.04,0.23,0,0.9,0,0.02,16,1516,2032,562974,664216,664524,666130,676733,677367,677373,733124,737432,1147928,1150512,1150683,1163036,1528987,1529038,1534366,1536019,1536022,1934144,1934163,1941381,2022803,2023205
0,0.05,0.003317,0,0,0.009328,0.018,0.12,0.28,0.126,0.1,0.2,0,0,23,1513,2045,415622,664220,664521,665736,676733,677367,683844,732503,737446,1147752,1150513,1150580,1163051,1528982,1529025,1533925,1536020,1536037,1934144,1934163,1934182,2022803,2022900
0,0,0.029851,0.53,0.06,0.055953,0.098,0.01,0.28,0.234,0,0.1,0,0.26,14,1510,8677,424232,664216,664522,665709,676733,677367,677371,733223,744254,1147523,1150514,1150869,1170549,1528982,1529034,1533925,1536020,1543127,1934144,1934164,1939619,2022810,2022917
0,0.1,1,0.01,0,0.011578,0.002,0.02,0,0,0.1,0.1,0,0,14,1478,2055,415634,664216,664522,664706,676736,677367,677373,732397,737456,1147480,1150513,1150606,1163068,1528983,1529071,1533925,1536020,1536050,1934144,1934163,1934183,2022805,2022913
0,0,0.004975,0.15,0.34,0.060359,0.148,0.1,0.36,0.126,0,0.1,0,0.34,14,1475,3562,417600,664223,664522,666253,676733,677367,677371,733512,739004,1148605,1150512,1153726,1164823,1528982,1530265,1533924,1536018,1537651,1934144,1934173,1935894,2022801,2022897
1,0.35,0.006633,0.04,0.08,0.000016,0.01,0.12,0.46,0.184,0.2,0.5,1,0.08,14,1489,2032,415606,664216,664521,664547,676750,677367,677371,732097,737432,1147342,1150513,1150577,1163036,1528988,1529020,1533924,1536018,1536022,1934144,1934163,1934178,2022801,2022897
0,0,0.004975,0.01,0.02,0.023172,0.172,0.01,0.62,0.116,0,0.1,0,0.02,910,1496,2037,415609,664216,664524,664550,676735,677367,677555,732087,737438,1147334,1150514,1150803,1163042,1528984,1529055,1533924,1536018,1536028,1934144,1934163,1934184,2022801,2022897
0,0,0.004975,0.42,0.24,0.023688,0.214,0.02,0.3,0.032,0,0.1,0,0.32,15,1476,2056,415635,664217,664521,665295,676733,677367,677618,732213,737457,1147479,1150512,1150549,1163070,1528983,1529000,1533925,1536019,1536051,1934144,1934167,1934214,2022802,2024190
0,0.05,0.006633,1,0.98,0.000719,0.064,0.05,0.98,0.402,0.1,0.3,0,0.52,14,1658,2032,415606,664219,664521,666567,676735,677367,678015,732327,737432,1147579,1150512,1151585,1163036,1528982,1529362,1533925,1536020,1536022,1934144,1934163,1934202,2022808,2022937
0,0.05,0.00995,0.02,0.04,0.000922,0.004,0.08,0.24,0.704,0.1,0.5,0,0.04,18,1484,2032,415778,664216,664522,667012,676740,677367,682103,732642,737432,1147883,1150513,1150592,1164016,1528982,1529013,1533925,1536021,1537051,1934146,1934164,1934182,2022803,2023015
0,0,0.331675,0.04,0.02,0.000391,0,0,0.02,0.002,0,0,0,0.02,16,1482,2032,415608,664216,664524,664581,676736,677367,677477,732087,737434,1147334,1150512,1150551,1163038,1528989,1528995,1533924,1536018,1536024,1934147,1934164,1934180,2022801,2022897
0,0,0.004975,1,0.24,0.563234,1,0.07,0.28,0.392,0,0,0,0.24,15,1492,2118,415730,664216,664522,664811,676733,677367,684226,732260,737523,1147524,1150514,1150621,1163146,1528982,1529009,1533925,1536020,1536125,1934144,1934163,1934282,2022804,2022902
0,0,0.008292,0.07,0.52,0.086547,0,0,0.24,0.012,0,0,0,0.66,16,1582,2218,415702,664216,664522,670363,676737,677367,677371,734830,737626,1149634,1150513,1150786,1163250,1528986,1529130,1533925,1536019,1536225,1934145,1934163,1934271,2022810,2022897
0,0,0.104478,0.02,0,0.426328,0,0,0.42,0,0,0,0,0.04,20,1709,2033,415607,664216,664522,667312,676733,677367,678614,733269,737433,1148402,1150514,1151754,1163037,1528984,1529463,1533924,1536018,1536023,1934144,1934165,1934181,2022801,2022897
0,0.05,1,0,0,0.005141,0.088,0.01,0.76,0.088,0.1,0.1,0,0.76,15,1609,2037,415609,664216,664522,665901,676733,677367,677594,732828,737438,1148048,1150512,1150914,1163042,1528984,1529186,1533925,1536019,1536028,1934146,1934164,1934184,2022808,2023024
0,0,0.006633,0.05,0.16,0.088125,0.832,0.31,0.94,1,0,1,0.4,0.16,15,1486,2886,415707,664218,664522,665266,676733,677367,677371,732589,737602,1147442,1150512,1151110,1163128,1528988,1529019,1533924,1536018,1536108,1934144,1934164,1934201,2022801,2022897
0,0.05,0.003317,0.16,0.12,0.008453,0.054,0.21,0.4,0.496,0.1,0.4,0,0.12,14,1479,2834,415933,664217,664525,667813,676740,677367,687535,733592,738266,1148678,1150513,1150542,1163980,1528982,1528994,1533947,1536021,1536879,1934144,1934165,1934213,2022806,2022989
0,0.1,0.114428,0.06,0.16,0.003641,0.02,0.14,0.22,0.12,0.1,0.3,0,0.16,115,1475,3867,418047,664216,664522,664703,676733,677367,677884,732148,739311,1147404,1150514,1152187,1165173,1528982,1529780,1533924,1536018,1537973,1934144,1934165,1934887,2022801,2022897
0,0.1,0.006633,0.36,0.08,0.006,0.084,0.06,0.14,0.13,0.1,0.4,0,0.08,15,1480,9149,424844,664216,664523,666254,676733,677367,677371,733593,744755,1148679,1150515,1150723,1171056,1528982,1528998,1534494,1536021,1543642,1934146,1934164,1940650,2022817,2024151
